ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,pad2,refId,consumeSA,stamina,consumeDurability,category,heroPoint,pad1,
237020640,[Glintstone Sorcerer],37020,640,2,0,[0|0],3702640,0,0,0,6,0,[0|0]
237020700,[Glintstone Sorcerer],37020,700,2,0,[0|0],3702700,0,0,0,6,0,[0|0]
237030100,[Page],37030,100,2,0,[0|0],3703100,0,0,0,7,0,[0|0]
237030110,[Page],37030,110,2,0,[0|0],3703110,0,0,0,7,0,[0|0]
237030120,[Page],37030,120,2,0,[0|0],3703120,0,0,0,7,0,[0|0]
237030121,[Page],37030,121,2,0,[0|0],3703121,0,0,0,7,0,[0|0]
237030130,[Page],37030,130,2,0,[0|0],3703130,0,0,0,7,0,[0|0]
237030140,[Page],37030,140,2,0,[0|0],3703140,0,0,0,7,0,[0|0]
237030150,[Page],37030,150,2,0,[0|0],3703150,0,0,0,7,0,[0|0]
237030160,[Page],37030,160,2,0,[0|0],3703160,0,0,0,7,0,[0|0]
237030161,[Page],37030,161,2,0,[0|0],3703161,0,0,0,7,0,[0|0]
237030170,[Page],37030,170,2,0,[0|0],3703170,0,0,0,7,0,[0|0]
237030171,[Page],37030,171,2,0,[0|0],3703171,0,0,0,7,0,[0|0]
237030180,[Page],37030,180,2,0,[0|0],3703180,0,0,0,7,0,[0|0]
237030190,[Page],37030,190,2,0,[0|0],3703190,0,0,0,7,0,[0|0]
237030200,[Page],37030,200,2,1,[0|0],3703200,0,0,0,7,0,[0|0]
237030201,[Page],37030,201,2,1,[0|0],3703201,0,0,0,7,0,[0|0]
237030300,[Page],37030,300,2,0,[0|0],3703300,0,0,0,6,0,[0|0]
237040100,[Battlemage],37040,100,2,0,[0|0],3704100,0,0,0,7,0,[0|0]
237040110,[Battlemage],37040,110,2,0,[0|0],3704110,0,0,0,7,0,[0|0]
237040120,[Battlemage],37040,120,2,0,[0|0],3704120,0,0,0,7,0,[0|0]
237040130,[Battlemage],37040,130,2,0,[0|0],3704130,0,0,0,7,0,[0|0]
237040131,[Battlemage],37040,131,2,0,[0|0],3704131,0,0,0,7,0,[0|0]
237040140,[Battlemage],37040,140,2,0,[0|0],3704140,0,0,0,7,0,[0|0]
237040150,[Battlemage],37040,150,2,0,[0|0],3704150,0,0,0,6,0,[0|0]
237040160,[Battlemage],37040,160,2,1,[0|0],3704160,0,0,0,6,0,[0|0]
237040170,[Battlemage],37040,170,2,1,[0|0],3704170,0,0,0,6,0,[0|0]
237040171,[Battlemage],37040,171,2,1,[0|0],3704171,0,0,0,6,0,[0|0]
237040180,[Battlemage],37040,180,2,0,[0|0],3704180,0,0,0,6,0,[0|0]
237040181,[Battlemage],37040,181,2,1,[0|0],3704181,0,0,0,6,0,[0|0]
237040190,[Battlemage],37040,190,2,0,[0|0],3704190,0,0,0,6,0,[0|0]
237040191,[Battlemage],37040,191,2,1,[0|0],3704191,0,0,0,6,0,[0|0]
237040200,[Battlemage],37040,200,2,1,[0|0],3704200,0,0,0,6,0,[0|0]
237040210,[Battlemage],37040,210,2,1,[0|0],3704210,0,0,0,6,0,[0|0]
237040220,[Battlemage],37040,220,2,1,[0|0],3704220,0,0,0,6,0,[0|0]
237040221,[Battlemage],37040,221,2,1,[0|0],3704221,0,0,0,6,0,[0|0]
237100100,[Azur],37100,100,2,1,[0|0],3710100,0,0,0,6,0,[0|0]
237100110,[Azur],37100,110,2,1,[0|0],3710110,0,0,0,6,0,[0|0]
237100111,[Azur],37100,111,2,1,[0|0],3710111,0,0,0,6,0,[0|0]
237100112,[Azur],37100,112,2,1,[0|0],3710112,0,0,0,6,0,[0|0]
237100120,[Azur],37100,120,2,1,[0|0],3710120,0,0,0,6,0,[0|0]
237100121,[Azur],37100,121,2,1,[0|0],3710121,0,0,0,6,0,[0|0]
237100122,[Azur],37100,122,2,1,[0|0],3710122,0,0,0,6,0,[0|0]
237100123,[Azur],37100,123,2,1,[0|0],3710123,0,0,0,6,0,[0|0]
237100124,[Azur],37100,124,2,1,[0|0],3710124,0,0,0,6,0,[0|0]
237100125,[Azur],37100,125,2,1,[0|0],3710125,0,0,0,6,0,[0|0]
237100126,[Azur],37100,126,2,1,[0|0],3710126,0,0,0,6,0,[0|0]
237100127,[Azur],37100,127,2,1,[0|0],3710127,0,0,0,6,0,[0|0]
237200100,[Lusat],37200,100,2,1,[0|0],3710100,0,0,0,6,0,[0|0]
237200110,[Lusat],37200,110,2,1,[0|0],3710110,0,0,0,6,0,[0|0]
237200111,[Lusat],37200,111,2,1,[0|0],3710111,0,0,0,6,0,[0|0]
237200112,[Lusat],37200,112,2,1,[0|0],3710112,0,0,0,6,0,[0|0]
237200120,[Lusat],37200,120,2,1,[0|0],3710120,0,0,0,6,0,[0|0]
237200121,[Lusat],37200,121,2,1,[0|0],3710121,0,0,0,6,0,[0|0]
237200122,[Lusat],37200,122,2,1,[0|0],3710122,0,0,0,6,0,[0|0]
237200123,[Lusat],37200,123,2,1,[0|0],3710123,0,0,0,6,0,[0|0]
237200124,[Lusat],37200,124,2,1,[0|0],3710124,0,0,0,6,0,[0|0]
237200125,[Lusat],37200,125,2,1,[0|0],3710125,0,0,0,6,0,[0|0]
237200126,[Lusat],37200,126,2,1,[0|0],3710126,0,0,0,6,0,[0|0]
237200127,[Lusat],37200,127,2,1,[0|0],3710127,0,0,0,6,0,[0|0]
237300100,[Graven School],37300,100,2,1,[0|0],3730100,0,0,0,6,0,[0|0]
237300110,[Graven School],37300,110,2,1,[0|0],3730110,0,0,0,6,0,[0|0]
237500100,[Clayman],37500,100,2,0,[0|0],3750100,0,0,0,6,0,[0|0]
237500110,[Clayman],37500,110,2,0,[0|0],3750110,0,0,0,6,0,[0|0]
237500120,[Clayman],37500,120,2,0,[0|0],3750120,0,0,0,6,0,[0|0]
237500130,[Clayman],37500,130,2,0,[0|0],3750130,0,0,0,6,0,[0|0]
237500131,[Clayman],37500,131,2,0,[0|0],3750131,0,0,0,6,0,[0|0]
237500132,[Clayman],37500,132,2,0,[0|0],3750132,0,0,0,6,0,[0|0]
237500140,[Clayman],37500,140,2,0,[0|0],3750140,0,0,0,6,0,[0|0]
237500150,[Clayman],37500,150,2,0,[0|0],3750150,0,0,0,6,0,[0|0]
237500160,[Clayman],37500,160,2,0,[0|0],3750160,0,0,0,6,0,[0|0]
237500200,[Clayman],37500,200,2,0,[0|0],3750200,0,0,0,6,0,[0|0]
237500210,[Clayman],37500,210,2,0,[0|0],3750210,0,0,0,6,0,[0|0]
237500220,[Clayman],37500,220,2,0,[0|0],3750220,0,0,0,6,0,[0|0]
237500230,[Clayman],37500,230,2,0,[0|0],3750230,0,0,0,6,0,[0|0]
237500231,[Clayman],37500,231,2,0,[0|0],3750231,0,0,0,6,0,[0|0]
237500232,[Clayman],37500,232,2,0,[0|0],3750232,0,0,0,6,0,[0|0]
237500233,[Clayman],37500,233,2,0,[0|0],3750233,0,0,0,6,0,[0|0]
237500234,[Clayman],37500,234,2,0,[0|0],3750234,0,0,0,6,0,[0|0]
237500240,[Clayman],37500,240,2,1,[0|0],3750240,0,0,0,6,0,[0|0]
237500241,[Clayman],37500,241,2,1,[0|0],3750241,0,0,0,6,0,[0|0]
237500250,[Clayman],37500,250,2,0,[0|0],3750250,0,0,0,6,0,[0|0]
237500251,[Clayman],37500,251,2,0,[0|0],3750251,0,0,0,6,0,[0|0]
237500300,[Clayman],37500,300,2,0,[0|0],3750300,0,0,0,6,0,[0|0]
237500310,[Clayman],37500,310,2,0,[0|0],3750310,0,0,0,7,0,[0|0]
237500320,[Clayman],37500,320,2,1,[0|0],3750320,0,0,0,6,0,[0|0]
237500321,[Clayman],37500,321,2,1,[0|0],3750321,0,0,0,6,0,[0|0]
237500330,[Clayman],37500,330,2,1,[0|0],3750330,0,0,0,6,0,[0|0]
237500331,[Clayman],37500,331,2,1,[0|0],3750331,0,0,0,6,0,[0|0]
237500340,[Clayman],37500,340,2,1,[0|0],3750340,0,0,0,6,0,[0|0]
237500341,[Clayman],37500,341,2,1,[0|0],3750341,0,0,0,6,0,[0|0]
237500342,[Clayman],37500,342,2,1,[0|0],3750342,0,0,0,6,0,[0|0]
237500350,[Clayman],37500,350,2,1,[0|0],3750350,0,0,0,6,0,[0|0]
237500351,[Clayman],37500,351,2,1,[0|0],3750351,0,0,0,6,0,[0|0]
238000100,[Cleanrot Knight],38000,100,2,0,[0|0],3800100,0,0,0,6,0,[0|0]
238000110,[Cleanrot Knight],38000,110,2,0,[0|0],3800110,0,0,0,6,0,[0|0]
238000120,[Cleanrot Knight],38000,120,2,0,[0|0],3800120,0,0,0,6,0,[0|0]
238000121,[Cleanrot Knight],38000,121,2,0,[0|0],3800121,0,0,0,6,0,[0|0]
238000130,[Cleanrot Knight],38000,130,2,0,[0|0],3800130,0,0,0,7,0,[0|0]
238000140,[Cleanrot Knight],38000,140,2,0,[0|0],3800140,0,0,0,7,0,[0|0]
238000150,[Cleanrot Knight],38000,150,2,0,[0|0],3800150,0,0,0,7,0,[0|0]
238000160,[Cleanrot Knight],38000,160,2,0,[0|0],3800160,0,0,0,6,0,[0|0]
238000170,[Cleanrot Knight],38000,170,2,0,[0|0],3800170,0,0,0,6,0,[0|0]
238000180,[Cleanrot Knight],38000,180,2,0,[0|0],3800180,0,0,0,7,0,[0|0]
238000181,[Cleanrot Knight],38000,181,2,0,[0|0],3800181,0,0,0,6,0,[0|0]
238000182,[Cleanrot Knight],38000,182,2,0,[0|0],3800182,0,0,0,6,0,[0|0]
238000183,[Cleanrot Knight],38000,183,2,0,[0|0],3800183,0,0,0,7,0,[0|0]
238000185,[Cleanrot Knight],38000,185,2,0,[0|0],3800185,0,0,0,7,0,[0|0]
238000190,[Cleanrot Knight],38000,190,2,0,[0|0],3800190,0,0,0,6,0,[0|0]
238000191,[Cleanrot Knight],38000,191,2,0,[0|0],3800191,0,0,0,6,0,[0|0]
238000192,[Cleanrot Knight],38000,192,2,0,[0|0],3800192,0,0,0,6,0,[0|0]
238000193,[Cleanrot Knight],38000,193,2,0,[0|0],3800193,0,0,0,6,0,[0|0]
238000194,[Cleanrot Knight],38000,194,2,0,[0|0],3800194,0,0,0,6,0,[0|0]
238000195,[Cleanrot Knight],38000,195,2,1,[0|0],3800195,0,0,0,6,0,[0|0]
238000200,[Cleanrot Knight],38000,200,2,0,[0|0],3800200,0,0,0,7,0,[0|0]
238000201,[Cleanrot Knight],38000,201,2,0,[0|0],3800201,0,0,0,7,0,[0|0]
238000210,[Cleanrot Knight],38000,210,2,0,[0|0],3800210,0,0,0,7,0,[0|0]
238000211,[Cleanrot Knight],38000,211,2,0,[0|0],3800211,0,0,0,7,0,[0|0]
238000220,[Cleanrot Knight],38000,220,2,0,[0|0],3800220,0,0,0,7,0,[0|0]
238000221,[Cleanrot Knight],38000,221,2,0,[0|0],3800221,0,0,0,7,0,[0|0]
238000230,[Cleanrot Knight],38000,230,2,0,[0|0],3800230,0,0,0,7,0,[0|0]
238000231,[Cleanrot Knight],38000,231,2,0,[0|0],3800231,0,0,0,6,0,[0|0]
238000232,[Cleanrot Knight],38000,232,2,0,[0|0],3800232,0,0,0,7,0,[0|0]
238000233,[Cleanrot Knight],38000,233,2,0,[0|0],3800233,0,0,0,7,0,[0|0]
238000240,[Cleanrot Knight],38000,240,2,1,[0|0],3800240,0,0,0,6,0,[0|0]
238000241,[Cleanrot Knight],38000,241,2,1,[0|0],3800241,0,0,0,6,0,[0|0]
238000250,[Cleanrot Knight],38000,250,2,0,[0|0],3800250,0,0,0,6,0,[0|0]
238000260,[Cleanrot Knight],38000,260,2,0,[0|0],3800260,0,0,0,6,0,[0|0]
238000270,[Cleanrot Knight],38000,270,2,0,[0|0],3800270,0,0,0,7,0,[0|0]
238000280,[Cleanrot Knight],38000,280,2,1,[0|0],3800280,0,0,0,6,0,[0|0]
238000281,[Cleanrot Knight],38000,281,2,1,[0|0],3800281,0,0,0,6,0,[0|0]
238000285,[Cleanrot Knight],38000,285,2,0,[0|0],3800285,0,0,0,7,0,[0|0]
238000286,[Cleanrot Knight],38000,286,2,0,[0|0],3800286,0,0,0,7,0,[0|0]
238000287,[Cleanrot Knight],38000,287,2,0,[0|0],3800287,0,0,0,7,0,[0|0]
238000290,[Cleanrot Knight],38000,290,2,1,[0|0],3800290,0,0,0,6,0,[0|0]
238000300,[Cleanrot Knight],38000,300,2,1,[0|0],3800300,0,0,0,6,0,[0|0]
238000301,[Cleanrot Knight],38000,301,2,0,[0|0],3800301,0,0,0,7,0,[0|0]
238000302,[Cleanrot Knight],38000,302,2,0,[0|0],3800302,0,0,0,7,0,[0|0]
238000310,[Cleanrot Knight],38000,310,2,1,[0|0],3800310,0,0,0,6,0,[0|0]
238000311,[Cleanrot Knight],38000,311,2,0,[0|0],3800311,0,0,0,7,0,[0|0]
238000312,[Cleanrot Knight],38000,312,2,0,[0|0],3800312,0,0,0,7,0,[0|0]
238000313,[Cleanrot Knight],38000,313,2,1,[0|0],3800313,0,0,0,6,0,[0|0]
238100100,[Kindred of Rot],38100,100,2,0,[0|0],3810100,0,0,0,6,0,[0|0]
238100110,[Kindred of Rot],38100,110,2,0,[0|0],3810110,0,0,0,6,0,[0|0]
238100111,[Kindred of Rot],38100,111,2,0,[0|0],3810111,0,0,0,6,0,[0|0]
238100120,[Kindred of Rot],38100,120,2,0,[0|0],3810120,0,0,0,6,0,[0|0]
238100130,[Kindred of Rot],38100,130,2,0,[0|0],3810130,0,0,0,6,0,[0|0]
238100140,[Kindred of Rot],38100,140,2,0,[0|0],3810140,0,0,0,6,0,[0|0]
238100150,[Kindred of Rot],38100,150,2,0,[0|0],3810150,0,0,0,6,0,[0|0]
238100160,[Kindred of Rot],38100,160,2,0,[0|0],3810160,0,0,0,6,0,[0|0]
238100170,[Kindred of Rot],38100,170,2,0,[0|0],3810170,0,0,0,6,0,[0|0]
238100180,[Kindred of Rot],38100,180,2,0,[0|0],3810180,0,0,0,6,0,[0|0]
238100190,[Kindred of Rot],38100,190,2,1,[0|0],3810190,0,0,0,6,0,[0|0]
238100191,[Kindred of Rot],38100,191,2,1,[0|0],3810191,0,0,0,6,0,[0|0]
238100200,[Kindred of Rot],38100,200,2,0,[0|0],3810200,0,0,0,6,0,[0|0]
238100201,[Kindred of Rot],38100,201,2,0,[0|0],3810201,0,0,0,6,0,[0|0]
238100210,[Kindred of Rot],38100,210,2,0,[0|0],3810210,0,0,0,6,0,[0|0]
238100220,[Kindred of Rot],38100,220,2,0,[0|0],3810220,0,0,0,6,0,[0|0]
238100230,[Kindred of Rot],38100,230,2,0,[0|0],3810230,0,0,0,6,0,[0|0]
238100240,[Kindred of Rot],38100,240,2,0,[0|0],3810240,0,0,0,6,0,[0|0]
238100300,[Kindred of Rot],38100,300,2,1,[0|0],3810300,0,0,0,6,0,[0|0]
238100301,[Kindred of Rot],38100,301,2,1,[0|0],3810301,0,0,0,6,0,[0|0]
238100310,[Kindred of Rot],38100,310,2,1,[0|0],3810310,0,0,0,6,0,[0|0]
238100311,[Kindred of Rot],38100,311,2,1,[0|0],3810311,0,0,0,6,0,[0|0]
238100312,[Kindred of Rot],38100,312,2,1,[0|0],3810312,0,0,0,6,0,[0|0]
238100320,[Kindred of Rot],38100,320,2,1,[0|0],3810320,0,0,0,6,0,[0|0]
238100330,[Kindred of Rot],38100,330,2,1,[0|0],3810330,0,0,0,6,0,[0|0]
238100331,[Kindred of Rot],38100,331,2,1,[0|0],3810331,0,0,0,6,0,[0|0]
238100332,[Kindred of Rot],38100,332,2,1,[0|0],3810332,0,0,0,6,0,[0|0]
238100333,[Kindred of Rot],38100,333,2,1,[0|0],3810333,0,0,0,6,0,[0|0]
238100334,[Kindred of Rot],38100,334,2,1,[0|0],3810334,0,0,0,6,0,[0|0]
238100335,[Kindred of Rot],38100,335,2,1,[0|0],3810335,0,0,0,6,0,[0|0]
238100400,[Kindred of Rot],38100,400,2,1,[0|0],3810400,0,0,0,6,0,[0|0]
238100410,[Kindred of Rot],38100,410,2,1,[0|0],3810410,0,0,0,6,0,[0|0]
238100420,[Kindred of Rot],38100,420,2,1,[0|0],3810420,0,0,0,6,0,[0|0]
238100430,[Kindred of Rot],38100,430,2,1,[0|0],3810430,0,0,0,6,0,[0|0]
238100440,[Kindred of Rot],38100,440,2,1,[0|0],3810440,0,0,0,6,0,[0|0]
238100441,[Kindred of Rot],38100,441,2,1,[0|0],3810441,0,0,0,6,0,[0|0]
238100442,[Kindred of Rot],38100,442,2,1,[0|0],3810442,0,0,0,6,0,[0|0]
238500100,[Marionette],38500,100,2,0,[0|0],3850000,0,0,0,6,0,[0|0]
238500101,[Marionette],38500,101,2,0,[0|0],3850001,0,0,0,6,0,[0|0]
238500102,[Marionette],38500,102,2,0,[0|0],3850002,0,0,0,7,0,[0|0]
238500103,[Marionette],38500,103,2,0,[0|0],3850003,0,0,0,7,0,[0|0]
238500110,[Marionette],38500,110,2,0,[0|0],3850010,0,0,0,7,0,[0|0]
238500111,[Marionette],38500,111,2,0,[0|0],3850011,0,0,0,7,0,[0|0]
238500112,[Marionette],38500,112,2,0,[0|0],3850012,0,0,0,6,0,[0|0]
238500113,[Marionette],38500,113,2,0,[0|0],3850013,0,0,0,6,0,[0|0]
238500120,[Marionette],38500,120,2,0,[0|0],3850020,0,0,0,6,0,[0|0]
238500130,[Marionette],38500,130,2,0,[0|0],3850030,0,0,0,6,0,[0|0]
238500140,[Marionette],38500,140,2,0,[0|0],3850040,0,0,0,6,0,[0|0]
238500141,[Marionette],38500,141,2,0,[0|0],3850041,0,0,0,7,0,[0|0]
238500150,[Marionette],38500,150,2,0,[0|0],3850050,0,0,0,6,0,[0|0]
238500151,[Marionette],38500,151,2,0,[0|0],3850051,0,0,0,6,0,[0|0]
238500152,[Marionette],38500,152,2,0,[0|0],3850052,0,0,0,7,0,[0|0]
238500153,[Marionette],38500,153,2,0,[0|0],3850053,0,0,0,6,0,[0|0]
238500154,[Marionette],38500,154,2,0,[0|0],3850054,0,0,0,6,0,[0|0]
238500155,[Marionette],38500,155,2,0,[0|0],3850055,0,0,0,7,0,[0|0]
238500156,[Marionette],38500,156,2,0,[0|0],3850056,0,0,0,6,0,[0|0]
238500157,[Marionette],38500,157,2,0,[0|0],3850057,0,0,0,6,0,[0|0]
238500158,[Marionette],38500,158,2,0,[0|0],3850058,0,0,0,6,0,[0|0]
238500159,[Marionette],38500,159,2,0,[0|0],3850059,0,0,0,6,0,[0|0]
238500160,[Marionette],38500,160,2,0,[0|0],3850060,0,0,0,6,0,[0|0]
238500170,[Marionette],38500,170,2,1,[0|0],3850070,0,0,0,6,0,[0|0]
238500171,[Marionette],38500,171,2,1,[0|0],3850075,0,0,0,6,0,[0|0]
238500172,[Marionette],38500,172,2,1,[0|0],3850080,0,0,0,6,0,[0|0]
238500173,[Marionette],38500,173,2,1,[0|0],3850085,0,0,0,6,0,[0|0]
238500180,[Marionette],38500,180,2,0,[0|0],3850090,0,0,0,6,0,[0|0]
238500190,[Marionette],38500,190,2,0,[0|0],3850095,0,0,0,6,0,[0|0]
238500200,[Marionette],38500,200,2,1,[0|0],3850100,0,0,0,6,0,[0|0]
238500201,[Marionette],38500,201,2,1,[0|0],3850101,0,0,0,6,0,[0|0]
238500210,[Marionette],38500,210,2,1,[0|0],3850110,0,0,0,6,0,[0|0]
238500211,[Marionette],38500,211,2,1,[0|0],3850111,0,0,0,6,0,[0|0]
238500220,[Marionette],38500,220,2,1,[0|0],3850120,0,0,0,6,0,[0|0]
238500221,[Marionette],38500,221,2,1,[0|0],3850121,0,0,0,6,0,[0|0]
238500230,[Marionette],38500,230,2,1,[0|0],3850130,0,0,0,6,0,[0|0]
238500231,[Marionette],38500,231,2,1,[0|0],3850131,0,0,0,6,0,[0|0]
238500300,[Marionette],38500,300,2,0,[0|0],3850200,0,0,0,6,0,[0|0]
238500310,[Marionette],38500,310,2,0,[0|0],3850210,0,0,0,6,0,[0|0]
238500311,[Marionette],38500,311,2,0,[0|0],3850212,0,0,0,6,0,[0|0]
238500320,[Marionette],38500,320,2,0,[0|0],3850220,0,0,0,6,0,[0|0]
238500330,[Marionette],38500,330,2,0,[0|0],3850230,0,0,0,6,0,[0|0]
238500340,[Marionette],38500,340,2,0,[0|0],3850240,0,0,0,6,0,[0|0]
238500350,[Marionette],38500,350,2,0,[0|0],3850250,0,0,0,6,0,[0|0]
238500360,[Marionette],38500,360,2,0,[0|0],3850260,0,0,0,6,0,[0|0]
238500361,[Marionette],38500,361,2,0,[0|0],3850261,0,0,0,6,0,[0|0]
238500370,[Marionette],38500,370,2,0,[0|0],3850270,0,0,0,6,0,[0|0]
238500371,[Marionette],38500,371,2,0,[0|0],3850271,0,0,0,6,0,[0|0]
238500380,[Marionette],38500,380,2,0,[0|0],3850280,0,0,0,6,0,[0|0]
238500381,[Marionette],38500,381,2,0,[0|0],3850281,0,0,0,6,0,[0|0]
238500390,[Marionette],38500,390,2,0,[0|0],3850290,0,0,0,6,0,[0|0]
238500391,[Marionette],38500,391,2,0,[0|0],3850291,0,0,0,6,0,[0|0]
238500400,[Marionette],38500,400,2,0,[0|0],3850300,0,0,0,6,0,[0|0]
238500401,[Marionette],38500,401,2,0,[0|0],3850301,0,0,0,6,0,[0|0]
238500410,[Marionette],38500,410,2,1,[0|0],3850310,0,0,0,6,0,[0|0]
238500420,[Marionette],38500,420,2,1,[0|0],3850320,0,0,0,6,0,[0|0]
238600100,[Avionette],38600,100,2,0,[0|0],3860100,0,0,0,6,0,[0|0]
238600101,[Avionette],38600,101,2,0,[0|0],3860101,0,0,0,6,0,[0|0]
238600110,[Avionette],38600,110,2,0,[0|0],3860110,0,0,0,6,0,[0|0]
238600111,[Avionette],38600,111,2,0,[0|0],3860111,0,0,0,6,0,[0|0]
238600120,[Avionette],38600,120,2,0,[0|0],3860120,0,0,0,6,0,[0|0]
238600121,[Avionette],38600,121,2,0,[0|0],3860121,0,0,0,6,0,[0|0]
238600122,[Avionette],38600,122,2,0,[0|0],3860122,0,0,0,6,0,[0|0]
238600123,[Avionette],38600,123,2,0,[0|0],3860123,0,0,0,6,0,[0|0]
238600130,[Avionette],38600,130,2,0,[0|0],3860130,0,0,0,6,0,[0|0]
238600131,[Avionette],38600,131,2,0,[0|0],3860131,0,0,0,6,0,[0|0]
238600140,[Avionette],38600,140,2,0,[0|0],3860140,0,0,0,6,0,[0|0]
238600141,[Avionette],38600,141,2,0,[0|0],3860141,0,0,0,6,0,[0|0]
238600150,[Avionette],38600,150,2,0,[0|0],3860150,0,0,0,6,0,[0|0]
238600151,[Avionette],38600,151,2,0,[0|0],3860151,0,0,0,6,0,[0|0]
238600160,[Avionette],38600,160,2,0,[0|0],3860160,0,0,0,6,0,[0|0]
238600170,[Avionette],38600,170,2,1,[0|0],3860170,0,0,0,6,0,[0|0]
238600175,[Avionette],38600,175,2,1,[0|0],3860175,0,0,0,6,0,[0|0]
238600180,[Avionette],38600,180,2,0,[0|0],3860180,0,0,0,6,0,[0|0]
238600190,[Avionette],38600,190,2,0,[0|0],3860190,0,0,0,6,0,[0|0]
238600191,[Avionette],38600,191,2,0,[0|0],3860191,0,0,0,6,0,[0|0]
238600200,[Avionette],38600,200,2,0,[0|0],3860200,0,0,0,6,0,[0|0]
238600210,[Avionette],38600,210,2,0,[0|0],3860210,0,0,0,6,0,[0|0]
238600220,[Avionette],38600,220,2,0,[0|0],3860220,0,0,0,6,0,[0|0]
238600230,[Avionette],38600,230,2,0,[0|0],3860230,0,0,0,6,0,[0|0]
238600240,[Avionette],38600,240,2,0,[0|0],3860240,0,0,0,6,0,[0|0]
238600241,[Avionette],38600,241,2,0,[0|0],3860241,0,0,0,6,0,[0|0]
238600250,[Avionette],38600,250,2,0,[0|0],3860250,0,0,0,6,0,[0|0]
238600251,[Avionette],38600,251,2,0,[0|0],3860251,0,0,0,6,0,[0|0]
238600260,[Avionette],38600,260,2,0,[0|0],3860260,0,0,0,6,0,[0|0]
238600270,[Avionette],38600,270,2,1,[0|0],3860270,0,0,0,6,0,[0|0]
238600275,[Avionette],38600,275,2,1,[0|0],3860275,0,0,0,6,0,[0|0]
238600280,[Avionette],38600,280,2,0,[0|0],3860280,0,0,0,6,0,[0|0]
238600290,[Avionette],38600,290,2,0,[0|0],3860290,0,0,0,6,0,[0|0]
238600300,[Avionette],38600,300,2,0,[0|0],3860300,0,0,0,6,0,[0|0]
238600310,[Avionette],38600,310,2,0,[0|0],3860310,0,0,0,6,0,[0|0]
238600400,[Avionette],38600,400,2,1,[0|0],3860400,0,0,0,6,0,[0|0]
238600401,[Avionette],38600,401,2,1,[0|0],3860401,0,0,0,6,0,[0|0]
238600450,[Avionette],38600,450,2,1,[0|0],3860450,0,0,0,6,0,[0|0]
238600500,[Avionette],38600,500,2,0,[0|0],3860500,0,0,0,6,0,[0|0]
239000100,[Fire Monk 1],39000,100,2,0,[0|0],3900100,0,0,0,6,0,[0|0]
239000110,[Fire Monk 1],39000,110,2,0,[0|0],3900110,0,0,0,6,0,[0|0]
239000120,[Fire Monk 1],39000,120,2,0,[0|0],3900120,0,0,0,6,0,[0|0]
239000130,[Fire Monk 1],39000,130,2,0,[0|0],3900130,0,0,0,6,0,[0|0]
239000131,[Fire Monk 1],39000,131,2,1,[0|0],3900131,0,0,0,6,0,[0|0]
239000140,[Fire Monk 1],39000,140,2,0,[0|0],3900140,0,0,0,6,0,[0|0]
239000141,[Fire Monk 1],39000,141,2,0,[0|0],3900141,0,0,0,6,0,[0|0]
239000150,[Fire Monk 1],39000,150,2,0,[0|0],3900150,0,0,0,6,0,[0|0]
239000160,[Fire Monk 1],39000,160,2,0,[0|0],3900160,0,0,0,6,0,[0|0]
239000170,[Fire Monk 1],39000,170,2,0,[0|0],3900170,0,0,0,6,0,[0|0]
239000180,[Fire Monk 1],39000,180,2,0,[0|0],3900180,0,0,0,6,0,[0|0]
239000181,[Fire Monk 1],39000,181,2,0,[0|0],3900181,0,0,0,6,0,[0|0]
239000190,[Fire Monk 1],39000,190,2,0,[0|0],3900190,0,0,0,6,0,[0|0]
239000200,[Fire Monk 1],39000,200,2,1,[0|0],3900200,0,0,0,6,0,[0|0]
239000201,[Fire Monk 1],39000,201,2,1,[0|0],3900201,0,0,0,6,0,[0|0]
239000202,[Fire Monk 1],39000,202,2,0,[0|0],3900202,0,0,0,6,0,[0|0]
239000210,[Fire Monk 1],39000,210,2,1,[0|0],3900210,0,0,0,6,0,[0|0]
239000211,[Fire Monk 1],39000,211,2,1,[0|0],3900211,0,0,0,6,0,[0|0]
239000212,[Fire Monk 1],39000,212,2,0,[0|0],3900212,0,0,0,6,0,[0|0]
239000220,[Fire Monk 1],39000,220,2,1,[0|0],3900220,0,0,0,6,0,[0|0]
239000230,[Fire Monk 1],39000,230,2,0,[0|0],3900230,0,0,0,6,0,[0|0]
239000240,[Fire Monk 1],39000,240,2,0,[0|0],3900240,0,0,0,6,0,[0|0]
239000250,[Fire Monk 1],39000,250,2,0,[0|0],3900250,0,0,0,6,0,[0|0]
239000260,[Fire Monk 1],39000,260,2,0,[0|0],3900260,0,0,0,6,0,[0|0]
239000270,[Fire Monk 1],39000,270,2,0,[0|0],3900270,0,0,0,6,0,[0|0]
239000300,[Fire Monk 1],39000,300,2,0,[0|0],3900300,0,0,0,6,0,[0|0]
239000310,[Fire Monk 1],39000,310,2,0,[0|0],3900310,0,0,0,6,0,[0|0]
239000320,[Fire Monk 1],39000,320,2,0,[0|0],3900320,0,0,0,6,0,[0|0]
239000330,[Fire Monk 1],39000,330,2,0,[0|0],3900330,0,0,0,6,0,[0|0]
239000331,[Fire Monk 1],39000,331,2,0,[0|0],3900331,0,0,0,6,0,[0|0]
239000332,[Fire Monk 1],39000,332,2,0,[0|0],3900332,0,0,0,6,0,[0|0]
